@relation engine_fault_detection_dataset

@attribute Vibration_Amplitude numeric
@attribute RMS_Vibration numeric
@attribute Vibration_Frequency numeric
@attribute Surface_Temperature numeric
@attribute Exhaust_Temperature numeric
@attribute Acoustic_dB numeric
@attribute Acoustic_Frequency numeric
@attribute Intake_Pressure numeric
@attribute Exhaust_Pressure numeric
@attribute Frequency_Band_Energy numeric
@attribute Amplitude_Mean numeric
@attribute Engine_Condition numeric

@data
2.840462,3.837302,1683.54907,60.300969,515.791555,68.32058,389.768697,106.628421,85.328718,0.189214,0.174621,0
9.718174,3.831862,1652.178029,31.243386,421.77233,83.918038,1545.182655,90.220118,106.717071,0.535965,0.284928,0
3.380335,1.497605,1449.933453,115.78422,525.338994,92.241101,2907.375019,90.263378,92.855593,0.607906,0.066736,1
4.872206,0.452882,1712.657879,86.330616,448.921256,67.479478,4961.909931,92.235007,96.368022,0.801928,0.218443,0
2.041367,0.106592,786.714568,149.282243,461.316945,82.117382,544.143719,111.583993,87.262304,0.480009,0.183346,0
6.146723,2.16588,247.033148,118.029991,211.26177,65.245951,2418.536916,95.344098,83.850663,0.586639,0.167631,0
2.878764,2.081171,1688.059325,92.149553,235.439281,117.530474,3048.591185,112.73547,97.94727,0.3145,0.142511,0
2.149227,4.94253,1006.373463,126.564651,490.011847,105.0758,4133.215678,102.956285,88.49898,0.84891,0.176174,0
5.214069,2.37552,272.204544,114.576438,505.137313,97.244887,3479.108184,115.49907,107.865697,0.922502,0.20204,0
0.154507,1.319271,248.318794,59.253141,416.871191,72.291386,4057.93374,116.109491,94.290495,0.517746,0.072809,0
0.175874,4.461586,335.29994,93.630993,436.066051,80.047646,2660.098135,116.394987,84.144792,0.493525,0.111814,0
2.268781,2.480786,1506.927054,96.719847,445.746336,68.669094,2226.456937,106.305079,80.713731,0.395438,0.456142,1
0.463541,3.015919,1427.496213,84.147804,241.996528,92.167178,3131.768755,113.655223,86.968402,0.340143,0.472816,0
1.169455,0.52356,423.560987,51.503115,467.163442,109.230959,4514.266966,109.857367,89.597693,0.598039,0.496388,0
3.45472,1.945436,1696.908368,56.804286,391.387991,61.142191,2799.151095,95.601396,86.209026,0.251892,0.244543,0
8.045598,4.723907,576.963695,63.725688,441.009191,66.19852,3067.406284,101.445502,90.968043,0.630386,0.076423,1
5.763282,2.968052,1590.111455,31.230618,425.256732,73.760986,1756.083151,118.870871,106.368935,0.605186,0.345048,2
5.17541,1.755284,987.835697,140.033267,505.200099,102.844005,3020.995083,113.176941,81.438576,0.724659,0.469045,1
3.005539,3.147053,1468.466391,112.331519,327.427305,113.63879,3176.044202,97.889816,104.036857,0.30317,0.025192,0
9.324362,4.556535,775.147573,112.754078,349.410498,105.18074,3791.784882,98.42923,92.773745,0.731763,0.020801,2
4.030449,1.406253,707.338382,98.679674,356.642523,91.496853,2903.665806,97.625434,107.19252,0.115231,0.310142,1
0.962218,2.550328,1685.892006,112.717297,504.98244,66.306742,1067.996444,99.864451,100.011505,0.580985,0.029328,1
6.208959,4.795519,89.898464,147.823506,372.445049,105.294862,2951.437813,117.849221,84.947502,0.859665,0.201873,0
1.227,0.903361,1949.979156,76.219241,270.829909,66.338384,1559.569904,103.006269,108.784989,0.755024,0.19494,0
3.517709,3.612336,1303.395525,115.50307,593.216388,80.861391,527.890026,100.927572,84.64144,0.865749,0.0585,0
5.123378,3.091681,876.317109,73.143481,397.352746,78.479491,4144.622344,97.17547,90.088798,0.233512,0.375482,0
8.754803,3.414392,1263.547972,132.514656,243.699233,81.553408,423.753353,116.772242,109.364153,0.747004,0.063355,0
4.986111,1.788537,263.027074,132.963433,468.109982,79.771743,3195.345852,118.721297,86.355378,0.522169,0.144195,1
7.052362,1.603703,1037.823861,138.271971,495.664943,106.150783,4943.623604,99.706244,98.935506,0.39085,0.366348,0
9.928887,3.436838,1970.489136,30.655599,400.089136,70.303424,529.33394,108.499603,109.325296,0.420187,0.312908,1
1.401742,1.116939,485.833487,65.782973,458.582887,110.750763,1178.646035,118.753,100.667585,0.191748,0.241582,1
2.819842,2.127291,1450.110636,46.070922,269.069946,111.495615,3827.940642,104.9844,99.882869,0.727257,0.033978,0
4.006303,0.981464,881.243324,84.478344,347.168954,89.455549,574.781245,104.059871,98.646372,0.668707,0.383896,0
4.276099,0.091109,1311.867134,89.453957,264.731441,66.368925,4180.352625,105.830827,96.66369,0.237359,0.414426,0
4.169109,4.851784,425.676713,60.708485,354.894103,94.524434,101.3236,90.995101,108.474624,0.589801,0.060072,1
9.085349,2.18693,951.520666,116.813579,425.120209,109.255882,4460.741969,99.00357,96.312704,0.216703,0.493239,0
7.168923,4.848281,1960.583573,62.372366,377.015763,77.368411,427.433446,110.969767,99.898869,0.382012,0.18022,1
6.118262,0.744601,406.668559,132.466965,437.285936,110.264845,4617.701258,119.001887,102.165135,0.13971,0.217943,2
3.16279,2.957466,1280.161155,51.319124,400.703669,100.615131,4336.301042,107.062342,95.831305,0.658964,0.2131,0
8.255525,1.044821,1159.683543,74.068235,327.125749,119.234786,2743.859282,95.714275,106.631619,0.111193,0.320137,1
9.555099,3.960867,1138.802141,104.668531,257.366399,109.482682,3911.948279,102.804398,80.683938,0.334661,0.290855,0
8.229863,3.92933,1237.944114,102.640208,301.069145,72.090028,466.896555,104.700591,91.858046,0.340027,0.284805,0
0.115495,0.607405,1014.431188,39.363493,280.285301,86.940244,762.224475,94.566741,98.498888,0.77352,0.392856,0
6.400374,4.564719,53.522886,131.551033,482.968917,66.210508,1909.507983,99.878484,80.569165,0.505566,0.464708,0
0.60624,1.013417,1802.191687,101.767792,527.986738,64.180234,2733.547082,103.351936,108.10693,0.615893,0.412655,2
2.650311,3.084238,1657.418078,134.383146,488.155442,102.363254,4354.249873,97.857066,104.791401,0.324184,0.363265,0
0.689295,4.928886,364.852008,134.116269,457.493659,114.775908,2759.134193,100.616592,86.57108,0.592865,0.034772,2
6.077575,4.417863,838.280891,95.510243,323.140542,118.414531,3359.505394,98.287331,89.953187,0.234283,0.131754,1
6.89724,4.784991,1545.686982,139.293775,484.394224,76.227981,3431.433659,108.384646,100.314507,0.993126,0.06138,1
1.233428,1.745864,1960.523384,131.808936,442.033384,72.106281,4400.083825,107.358079,90.230509,0.565276,0.428818,1
3.900005,0.572599,1903.251352,144.974753,218.757347,93.613193,3906.098245,106.550858,105.7028,0.891442,0.329536,0
4.616741,0.982317,1800.731215,132.059808,563.044847,72.051604,4887.448463,92.90206,87.454248,0.195123,0.026454,0
3.753625,2.52745,333.580317,128.544462,231.981536,77.754425,198.061927,95.506729,104.548686,0.631378,0.364395,0
1.298148,3.976487,1830.66071,86.323258,401.083162,110.23358,1118.360515,93.324815,93.938011,0.703945,0.175152,0
4.247583,0.793261,1759.320928,55.443727,405.227661,108.627771,4659.184104,91.898429,93.601192,0.810058,0.276267,1
7.536663,3.315671,766.360824,139.285048,534.802876,113.704397,3981.879081,97.404896,85.053115,0.537326,0.294077,0
0.802976,1.651709,801.154737,116.705902,565.227,88.934611,1410.077456,95.835644,109.501137,0.132473,0.089534,0
0.893782,1.73895,930.619665,63.809744,575.870317,93.845144,4873.80861,111.749892,90.344929,0.33507,0.205416,0
3.612236,3.326493,1319.227749,70.919487,427.868853,106.23537,4362.417033,110.876605,86.138635,0.352551,0.218963,0
9.423085,2.361647,536.45452,112.329421,471.616892,74.355932,416.82041,96.040175,80.973252,0.386592,0.311297,0
6.718869,4.069565,65.43789,87.338077,235.407945,109.385615,4075.41824,94.966912,94.805323,0.182982,0.445926,1
6.818833,0.821797,299.634459,39.777907,395.166404,61.053449,3943.989305,94.346873,80.967775,0.100571,0.311462,1
3.683008,3.960244,891.429497,46.973753,559.142682,107.859593,1183.649952,99.601499,93.660824,0.56772,0.345002,0
5.977242,0.367964,578.365087,119.477842,382.27886,106.554477,3379.307904,98.825606,107.079329,0.763104,0.335662,0
0.200299,1.010567,1533.742791,69.428343,227.837574,78.106797,4854.107003,90.856128,94.93912,0.307094,0.051386,0
6.397351,3.297941,231.24634,90.917931,280.256457,103.674741,3411.757103,107.036114,81.29932,0.724425,0.156885,0
9.141541,4.281882,1836.581147,121.994577,371.802769,72.839617,4087.449429,116.940944,87.931112,0.758009,0.206861,2
6.164477,1.300764,1792.747816,120.141071,295.011322,94.573958,586.993947,106.1657,81.462397,0.470116,0.227762,1
8.749616,1.669598,1819.338498,50.041803,356.917034,102.035206,3664.548068,91.914244,106.461056,0.572543,0.422582,0
7.267333,2.708748,1484.427797,41.807264,333.18475,102.881933,1103.298097,107.986529,87.203243,0.382598,0.267455,1
1.293528,1.097285,231.859944,100.938275,327.571621,118.976108,452.085445,104.548681,81.951686,0.437701,0.40961,1
9.034288,4.065223,887.512391,118.995945,236.465844,70.92034,2805.17938,117.207865,108.936079,0.630195,0.454197,1
0.757794,3.879501,280.182636,47.884791,553.085876,88.847918,3777.994452,100.896583,94.614191,0.425727,0.351022,1
5.386278,0.769194,1975.644402,74.634634,477.082501,112.806273,2779.049841,112.559461,92.169125,0.55098,0.06551,0
1.507158,2.345957,679.416078,134.43336,449.352763,93.690756,4664.824682,91.153208,107.812374,0.769389,0.108461,1
0.215895,3.885397,1178.954473,143.306777,442.587763,112.583342,3508.765093,111.644793,95.925134,0.968143,0.415758,0
4.278139,1.719781,1563.198247,84.488371,358.60089,86.043527,676.116638,91.245798,88.443593,0.901952,0.286256,1
3.020903,3.183879,1842.819847,39.541912,529.326124,107.721085,4679.139151,100.341458,103.759112,0.923049,0.26279,0
4.911405,0.298555,1515.984497,60.923575,572.015998,112.202958,849.151114,118.442575,88.153503,0.920096,0.484726,1
5.814279,3.063009,1355.517482,57.95639,202.2469,110.786362,3815.451674,111.096144,93.284806,0.317379,0.190272,1
0.533017,0.805632,942.643928,58.675646,231.679391,112.281903,827.864029,117.750693,104.095131,0.951769,0.030064,1
1.317733,4.161387,1218.692265,89.265805,469.990247,73.173282,4993.043351,104.875589,107.943207,0.300128,0.135031,0
5.63056,1.809475,206.444342,99.987078,294.426689,86.339048,1727.71879,108.186499,98.176943,0.877794,0.149521,1
3.497357,1.443692,1770.166633,44.701151,564.682,70.474312,2530.053678,105.532449,95.144328,0.622976,0.261088,1
7.318818,4.2124,1096.679072,136.722721,466.965226,70.832471,2387.503784,104.365938,82.285194,0.854824,0.013515,0
6.557687,0.298213,99.4674,104.396859,347.316502,89.269638,599.296304,107.346919,98.510576,0.984003,0.494247,1
8.471483,2.013214,1841.406209,101.670208,366.112961,117.605265,2520.6735,91.166981,89.797896,0.888132,0.040343,0
6.955679,1.881518,988.817908,148.47348,476.353002,95.514678,832.579372,95.570518,95.434956,0.834853,0.123788,0
4.356318,1.459762,1739.8065,105.377277,256.385641,111.230706,4029.706007,96.438647,102.338018,0.285855,0.3395,0
6.76237,4.563184,1716.638149,141.475098,553.364752,116.23104,4795.735824,101.485468,99.206087,0.873916,0.489009,0
2.826274,3.767096,1635.188143,64.350837,201.908679,65.194522,4059.486363,103.036654,82.907996,0.249181,0.260801,0
3.132504,0.36642,141.577978,58.815539,591.578781,69.723839,2212.213577,112.191544,91.917357,0.561446,0.177473,1
7.910953,3.587703,509.191958,91.982242,267.058192,77.450507,111.619845,94.966202,85.984825,0.552111,0.089612,0
4.519553,2.660131,1753.584787,91.033074,496.844543,97.006624,279.552957,107.096775,84.533564,0.566867,0.452641,0
8.003965,4.509296,1800.002291,57.178038,215.969883,63.703753,2525.67221,98.168674,86.610586,0.750832,0.034538,1
8.241981,1.599081,926.976347,113.958679,372.57156,107.199271,3429.487777,105.469612,107.62051,0.45643,0.044286,1
8.589867,2.892102,891.282106,33.556058,452.125473,63.827323,4115.618919,108.79846,101.375276,0.510981,0.041253,2
9.174689,2.528739,366.778455,112.875657,228.090983,69.505908,3037.704403,107.473516,107.243131,0.693119,0.238555,0
4.366754,2.473326,1937.453362,84.861346,377.317412,82.902472,4893.734319,96.461424,95.19376,0.714133,0.466281,0
3.256782,2.307722,442.014181,112.680901,321.254561,93.463191,2519.512358,111.283594,80.033632,0.493779,0.282335,0
5.863768,1.067866,398.054833,87.249676,399.297445,112.89028,3040.14112,109.613636,81.032955,0.14693,0.183787,0
3.774607,3.790764,1328.243361,147.280054,401.830614,117.823787,1227.501384,117.960098,84.340857,0.333178,0.12688,1
6.050634,2.284113,500.83172,70.162194,514.092642,113.078527,1764.33636,109.024558,103.421586,0.949614,0.262097,0
7.0853,4.794656,1878.76779,147.908752,249.401811,66.422679,3447.345521,111.609732,86.049733,0.934669,0.226341,0
6.91521,1.341002,41.595851,37.796873,233.08784,97.873769,3048.042535,114.33083,83.04789,0.684684,0.055792,0
3.808074,3.429582,31.391459,112.051293,360.756093,86.502874,1911.279512,93.180128,105.829789,0.266713,0.013086,0
1.751916,4.70655,1019.656067,84.506305,555.007968,67.547533,648.711571,110.890028,86.856206,0.186138,0.301567,1
4.36224,3.334119,986.363671,128.656515,542.107808,93.306742,1778.814553,99.557407,95.072549,0.954573,0.430609,0
1.511682,4.362801,343.460763,124.753928,423.997164,81.399498,316.362391,114.694463,90.184144,0.885851,0.308331,1
8.911961,4.146031,999.148735,126.025222,555.509528,80.74727,2945.759407,104.405415,106.896582,0.458135,0.169914,0
3.524187,1.832583,835.088988,41.368632,522.137439,65.666707,1682.775834,107.418476,101.14252,0.666642,0.085077,0
1.629151,3.020614,1782.85246,128.683884,311.175784,118.731178,1961.257692,97.810127,93.617543,0.922737,0.372135,0
0.351933,0.823494,38.322762,55.684819,268.042512,103.557594,2917.932283,109.516954,105.891798,0.224339,0.354056,1
6.493642,2.700853,1953.014214,33.081632,320.4626,76.820053,2948.310211,91.06948,101.801946,0.672636,0.424985,0
6.405333,1.190589,1256.297673,56.128646,290.847151,115.048509,2982.882226,112.457229,104.266291,0.927537,0.491605,0
3.471981,3.731497,320.650022,87.514213,449.087517,116.885232,2508.796926,94.898875,109.326974,0.852872,0.064936,1
0.809948,2.663889,112.584827,119.053363,433.959645,108.622491,2491.799924,96.827237,86.094554,0.358415,0.139648,0
4.155326,2.085575,1085.449204,56.235898,439.374953,99.55891,4123.975277,90.027308,86.074688,0.956842,0.178449,0
3.181053,1.380546,485.082529,43.560906,275.721415,82.582597,2391.01682,99.395239,96.695041,0.282847,0.273475,1
6.803494,4.993557,616.307763,107.516071,516.74509,86.06079,2726.547787,101.647477,95.97825,0.287716,0.036083,1
6.097215,0.404967,505.361686,148.067764,373.450433,87.300675,4942.326395,97.019991,106.073562,0.186947,0.145122,0
3.709478,0.265625,1307.341181,102.104436,388.980768,116.925759,987.145253,96.906312,84.677397,0.206307,0.399132,0
2.257136,1.125424,1115.987345,112.926884,598.784738,105.608076,3659.462816,116.78943,92.751283,0.785488,0.0337,0
9.881556,4.856809,174.389359,97.340093,312.908714,77.520858,2418.617166,99.793575,95.837332,0.348277,0.410759,2
4.594616,4.897229,1062.522536,123.881813,357.655202,97.478435,4169.654231,111.668463,93.92415,0.882217,0.100474,1
6.913915,3.291892,1586.555736,147.09653,470.585283,95.634032,2079.759557,97.121445,82.013085,0.871845,0.159488,0
1.491474,4.406528,180.76529,95.295508,552.165208,108.72762,1584.648192,114.271237,84.435587,0.204833,0.361857,0
4.907338,1.109111,1781.683173,80.014861,250.712403,65.718504,1118.152354,110.33226,84.606942,0.579115,0.384656,0
0.372614,4.861608,1165.047166,133.241167,494.018323,102.076295,4373.96206,112.68612,97.880933,0.765514,0.1133,2
5.104006,0.756785,1902.236449,146.367401,567.31221,79.87019,3619.80947,103.186103,92.865857,0.714378,0.208634,0
9.643772,0.55057,313.319611,45.501797,369.169845,67.777922,476.812214,116.386937,85.345169,0.193303,0.128526,1
3.903646,0.605447,1987.258699,99.380516,314.690769,103.9064,3596.102158,101.220373,102.099586,0.38957,0.261514,0
0.486061,2.886983,1295.660275,125.095199,471.094859,79.898761,271.576593,108.026852,104.088986,0.650779,0.329677,1
0.406462,3.915823,1143.638515,94.000729,298.42946,103.807425,989.969437,109.202163,86.304008,0.625903,0.142337,0
3.941069,1.865003,1040.253656,79.103636,353.715899,69.746217,3004.708761,118.567542,101.68293,0.832624,0.236452,1
1.684247,4.890585,66.835659,108.627579,558.76535,119.155669,2371.200628,94.035681,81.908444,0.150471,0.27254,2
0.331186,2.20038,1880.485599,62.415371,436.133021,108.204481,4218.369549,94.068154,105.678179,0.532322,0.215297,0
7.586515,0.79472,1295.109056,71.896049,237.990907,77.349107,3078.662853,103.861543,108.881751,0.864054,0.26182,2
4.639378,2.356535,201.420439,149.073199,331.879013,104.431455,4828.375355,117.536269,84.676066,0.994293,0.080559,0
2.963523,3.411234,61.485297,106.37584,450.906066,68.147993,4290.399382,90.650553,103.584799,0.215646,0.02984,1
9.010824,4.169518,120.551606,134.751276,392.599055,99.206247,1767.054958,98.288268,82.918998,0.681317,0.040952,0
1.249776,2.320903,1226.603612,126.932222,464.135727,63.578212,4187.339637,98.50759,108.837544,0.101198,0.486684,0
9.563596,2.988354,1235.750521,108.272707,504.576567,80.003248,4362.682931,99.148578,93.562149,0.414577,0.046228,1
3.208271,1.373356,1009.341238,130.88749,392.246048,118.707753,4851.652454,90.741149,96.058327,0.500276,0.199153,0
8.895196,3.247287,627.396325,64.459019,594.780675,67.255222,161.558344,114.76819,102.916885,0.411279,0.397903,0
6.069134,4.930561,1072.850609,106.453974,565.86955,95.845442,4386.247094,90.267284,87.463486,0.662058,0.426803,1
8.284403,0.292815,1042.277605,100.872419,223.962962,64.236323,442.487047,104.331119,91.965832,0.113842,0.141551,0
9.84173,4.438327,58.442809,104.690352,306.572455,100.164073,2687.767785,91.690771,82.10035,0.917431,0.323598,2
2.955214,2.833298,579.289076,50.235831,320.217405,76.719729,2131.851345,113.959321,98.438616,0.386674,0.36474,0
9.615241,1.297888,125.306976,63.269165,273.716143,78.598536,4607.419943,112.397575,103.979938,0.235326,0.458792,0
3.955871,4.776704,1802.306408,64.398998,324.806601,80.268152,2085.244017,111.645926,105.555223,0.489872,0.445671,0
3.916568,2.442604,1455.941862,102.23354,369.928253,72.309409,3020.609102,112.087948,96.09054,0.562587,0.223207,0
3.469832,1.691867,1992.308037,146.705626,220.620392,116.499443,3490.205494,118.207187,102.974168,0.146818,0.275258,1
5.459935,0.948413,618.299101,144.488106,250.920094,114.349911,193.245807,102.504327,84.497192,0.819172,0.40245,2
1.626036,1.260038,1759.401979,57.262746,238.498352,112.200914,2995.563143,115.847244,102.302389,0.763699,0.303383,0
5.581744,4.172603,1214.047451,66.581429,218.526776,66.386733,2638.159993,95.526968,80.136171,0.560616,0.184465,1
5.462878,3.09133,917.188306,34.327427,392.598808,74.00669,3010.642334,103.537935,85.845359,0.267367,0.475689,0
7.642828,4.570566,460.69476,77.857871,333.521233,96.733552,471.145884,90.267273,99.039128,0.933923,0.498887,1
8.353135,1.198244,1482.016487,130.160895,574.178892,118.22226,372.236013,98.524209,89.6162,0.814758,0.467188,2
4.460369,0.649636,1810.198683,139.890209,241.104214,96.289043,969.967253,103.744784,92.318286,0.310342,0.179393,0
3.093099,0.080133,485.910628,58.379578,570.414134,79.626106,4360.553311,117.278695,104.782006,0.762388,0.128741,1
2.667415,2.563917,367.272863,61.895337,234.618247,109.044247,1846.708235,99.508547,97.132892,0.191229,0.251631,2
2.026776,4.991619,1398.519392,56.501978,447.686939,68.125833,2226.759499,110.172257,91.96893,0.206601,0.394553,1
